Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,VXUS,EEM,VIX
1990-03-09,,,,,,,,,,,,20.3
1990-03-12,,,,,,,,,,,,20.07
1990-03-13,,,,,,,,,,,,21.05
1990-03-14,,,,,,,,,,,,19.65
1990-03-15,,,,,,,,,,,,18.81
1990-03-16,,,,,,,,,,,,17.62
1990-03-19,,,,,,,,,,,,18.29
1990-03-20,,,,,,,,,,,,19.06
1990-03-21,,,,,,,,,,,,20.1
1990-03-22,,,,,,,,,,,,22.74
1990-03-23,,,,,,,,,,,,20.46
1990-03-26,,,,,,,,,,,,19.59
1990-03-27,,,,,,,,,,,,21.01
1990-03-28,,,,,,,,,,,,19.77
1990-03-29,,,,,,,,,,,,18.46
1990-03-30,,,,,,,,,,,,19.73
1990-04-02,,,,,,,,,,,,22.84
1990-04-03,,,,,,,,,,,,20.44
1990-04-04,,,,,,,,,,,,22.03
1990-04-05,,,,,,,,,,,,21.21
1990-04-06,,,,,,,,,,,,21.76
1990-04-09,,,,,,,,,,,,22.3
1990-04-10,,,,,,,,,,,,21.69
1990-04-11,,,,,,,,,,,,17.73
1990-04-12,,,,,,,,,,,,19.8
1990-04-13,,,,,,,,,,,,19.8
1990-04-16,,,,,,,,,,,,20.75
1990-04-17,,,,,,,,,,,,20.38
1990-04-18,,,,,,,,,,,,22.67
1990-04-19,,,,,,,,,,,,22.46
1990-04-20,,,,,,,,,,,,23.33
1990-04-23,,,,,,,,,,,,24.16
1990-04-24,,,,,,,,,,,,21.7
1990-04-25,,,,,,,,,,,,20.86
1990-04-26,,,,,,,,,,,,20.25
1990-04-27,,,,,,,,,,,,22.19
1990-04-30,,,,,,,,,,,,19.52
1990-05-01,,,,,,,,,,,,18.43
1990-05-02,,,,,,,,,,,,19.32
1990-05-03,,,,,,,,,,,,17.81
1990-05-04,,,,,,,,,,,,17.28
1990-05-07,,,,,,,,,,,,17.65
1990-05-08,,,,,,,,,,,,18.49
1990-05-09,,,,,,,,,,,,18.64
1990-05-10,,,,,,,,,,,,18.59
1990-05-11,,,,,,,,,,,,19.81
1990-05-14,,,,,,,,,,,,20.14
1990-05-15,,,,,,,,,,,,19.49
1990-05-16,,,,,,,,,,,,17.71
1990-05-17,,,,,,,,,,,,17.27
1990-05-18,,,,,,,,,,,,17.2
1990-05-21,,,,,,,,,,,,16.72
1990-05-22,,,,,,,,,,,,17.84
1990-05-23,,,,,,,,,,,,17.18
1990-05-24,,,,,,,,,,,,17.7
1990-05-25,,,,,,,,,,,,17.32
1990-05-28,,,,,,,,,,,,17.32
1990-05-29,,,,,,,,,,,,18.75
1990-05-30,,,,,,,,,,,,17.44
1990-05-31,,,,,,,,,,,,17.37
1990-06-01,,,,,,,,,,,,17.09
1990-06-04,,,,,,,,,,,,18.39
1990-06-05,,,,,,,,,,,,18.97
1990-06-06,,,,,,,,,,,,17.42
1990-06-07,,,,,,,,,,,,16.88
1990-06-08,,,,,,,,,,,,17.58
1990-06-11,,,,,,,,,,,,16.34
1990-06-12,,,,,,,,,,,,16.6
1990-06-13,,,,,,,,,,,,17.38
1990-06-14,,,,,,,,,,,,17.4
1990-06-15,,,,,,,,,,,,15.9
1990-06-18,,,,,,,,,,,,17.71
1990-06-19,,,,,,,,,,,,15.23
1990-06-20,,,,,,,,,,,,15.27
1990-06-21,,,,,,,,,,,,14.72
1990-06-22,,,,,,,,,,,,19.36
1990-06-25,,,,,,,,,,,,17.06
1990-06-26,,,,,,,,,,,,16.29
1990-06-27,,,,,,,,,,,,16.0
1990-06-28,,,,,,,,,,,,16.18
1990-06-29,,,,,,,,,,,,15.5
1990-07-02,,,,,,,,,,,,16.26
1990-07-03,,,,,,,,,,,,16.11
1990-07-04,,,,,,,,,,,,16.11
1990-07-05,,,,,,,,,,,,17.25
1990-07-06,,,,,,,,,,,,16.41
1990-07-09,,,,,,,,,,,,16.66
1990-07-10,,,,,,,,,,,,16.92
1990-07-11,,,,,,,,,,,,16.68
1990-07-12,,,,,,,,,,,,17.06
1990-07-13,,,,,,,,,,,,17.09
1990-07-16,,,,,,,,,,,,16.75
1990-07-17,,,,,,,,,,,,16.66
1990-07-18,,,,,,,,,,,,18.9
1990-07-19,,,,,,,,,,,,18.56
1990-07-20,,,,,,,,,,,,15.63
1990-07-23,,,,,,,,,,,,23.68
1990-07-24,,,,,,,,,,,,21.79
1990-07-25,,,,,,,,,,,,20.19
1990-07-26,,,,,,,,,,,,20.26
1990-07-27,,,,,,,,,,,,21.12
1990-07-30,,,,,,,,,,,,21.16
1990-07-31,,,,,,,,,,,,21.11
1990-08-01,,,,,,,,,,,,21.64
1990-08-02,,,,,,,,,,,,20.43
1990-08-03,,,,,,,,,,,,28.74
1990-08-06,,,,,,,,,,,,35.91
1990-08-07,,,,,,,,,,,,32.75
1990-08-08,,,,,,,,,,,,28.27
1990-08-09,,,,,,,,,,,,24.39
1990-08-10,,,,,,,,,,,,25.75
1990-08-13,,,,,,,,,,,,25.74
1990-08-14,,,,,,,,,,,,24.18
1990-08-15,,,,,,,,,,,,23.31
1990-08-16,,,,,,,,,,,,27.16
1990-08-17,,,,,,,,,,,,27.53
1990-08-20,,,,,,,,,,,,26.46
1990-08-21,,,,,,,,,,,,28.9
1990-08-22,,,,,,,,,,,,30.55
1990-08-23,,,,,,,,,,,,36.47
1990-08-24,,,,,,,,,,,,33.93
1990-08-27,,,,,,,,,,,,29.63
1990-08-28,,,,,,,,,,,,29.12
1990-08-29,,,,,,,,,,,,27.38
1990-08-30,,,,,,,,,,,,29.89
1990-08-31,,,,,,,,,,,,29.9
1990-09-03,,,,,,,,,,,,29.9
1990-09-04,,,,,,,,,,,,29.58
1990-09-05,5.21333048092824,,,,,,,,,,,28.52
1990-09-06,2.9138555325507527,,,,,,,,,,,30.19
1990-09-07,5.382478825395707,,,,,,,,,,,28.73
1990-09-10,4.082136175483647,,,,,,,,,,,29.34
1990-09-11,4.092623953345251,,,,,,,,,,,28.38
1990-09-12,4.922299474150202,,,,,,,,,,,28.12
1990-09-13,2.6960532180029846,,,,,,,,,,,29.33
1990-09-14,2.686636959391249,,,,,,,,,,,30.56
1990-09-17,3.8954266104095856,,,,,,,,,,,29.55
1990-09-18,4.213837088133021,,,,,,,,,,,28.82
1990-09-19,3.2387626370199363,,,,,,,,,,,27.88
1990-09-20,1.0413007851606728,,,,,,,,,,,28.66
1990-09-21,2.447330136036722,,,,,,,,,,,30.04
1990-09-24,-0.7219539020181832,,,,,,,,,,,30.56
1990-09-25,3.435811236588929,,,,,,,,,,,28.81
1990-09-26,1.3372815546957257,,,,,,,,,,,28.19
1990-09-27,0.0013674393955336143,,,,,,,,,,,28.67
1990-09-28,4.284381201848893,,,,,,,,,,,29.11
1990-10-01,8.186825005462307,,,,,,,,,,,28.06
1990-10-02,5.9206020049341594,,,,,,,,,,,27.28
1990-10-03,3.1743597747899046,,,,,,,,,,,27.9
1990-10-04,4.460627424161015,,,,,,,,,,,27.51
1990-10-05,3.653374176102258,,,,,,,,,,,27.85
1990-10-08,5.050269345162201,,,,,,,,,,,28.04
1990-10-09,0.21704851257434588,,,,,,,,,,,30.71
1990-10-10,-0.06343937510318405,,,,,,,,,,,31.19
1990-10-11,-0.864118735758214,,,,,,,,,,,33.98
1990-10-12,3.42268592148053,,,,,,,,,,,31.94
1990-10-15,4.537020987579936,,,,,,,,,,,31.64
1990-10-16,1.4597694872319218,,,,,,,,,,,31.45
1990-10-17,2.638472600896553,,,,,,,,,,,31.37
1990-10-18,6.589438818250698,,,,,,,,,,,29.6
1990-10-19,7.898965478271686,,,,,,,,,,,27.86
1990-10-22,7.234770441183246,,,,,,,,,,,27.27
1990-10-23,5.063164084706312,,,,,,,,,,,27.57
1990-10-24,5.20984334998722,,,,,,,,,,,28.28
1990-10-25,3.9555367595265736,,,,,,,,,,,29.04
1990-10-26,1.6267003147439347,,,,,,,,,,,30.75
1990-10-29,1.686722622849742,,,,,,,,,,,31.54
1990-10-30,3.8307275280518134,,,,,,,,,,,30.52
1990-10-31,3.7899534928173866,,,,,,,,,,,30.04
1990-11-01,5.285932098924503,,,,,,,,,,,30.25
1990-11-02,7.227137716544369,,,,,,,,,,,30.03
1990-11-05,7.167531265157007,,,,,,,,,,,29.85
1990-11-06,4.778236967114513,,,,,,,,,,,29.11
1990-11-07,2.354802147957416,,,,,,,,,,,30.87
1990-11-08,4.554827201240014,,,,,,,,,,,30.79
1990-11-09,7.552704271907641,,,,,,,,,,,26.96
1990-11-12,9.26021640980258,,,,,,,,,,,25.6
1990-11-13,6.477584443121061,,,,,,,,,,,24.58
1990-11-14,7.713735969431548,,,,,,,,,,,22.89
1990-11-15,5.158695239335966,,,,,,,,,,,22.57
1990-11-16,5.550027913307356,,,,,,,,,,,21.34
1990-11-19,6.683328205395897,,,,,,,,,,,20.95
1990-11-20,4.195992891377229,,,,,,,,,,,20.09
1990-11-21,5.231838040715225,,,,,,,,,,,21.09
1990-11-22,5.274480390144116,,,,,,,,,,,21.09
1990-11-23,4.858759405059578,,,,,,,,,,,20.98
1990-11-26,5.6387574329144625,,,,,,,,,,,22.76
1990-11-27,6.502590424805104,,,,,,,,,,,22.86
1990-11-28,5.9467934627648305,,,,,,,,,,,22.96
1990-11-29,5.054804042829021,,,,,,,,,,,23.91
1990-11-30,8.169556997656311,,,,,,,,,,,22.16
1990-12-03,7.875556166942169,,,,,11.60984886842839,,,,,,22.29
1990-12-04,8.206003797416237,,,,,17.409140644192256,,,,,,22.03
1990-12-05,9.30972997077618,,,,,12.651393501898061,,,,,,20.94
1990-12-06,7.401637058440391,,,,,12.541063818255608,,,,,,22.62
1990-12-07,6.452483388801443,,,,,13.049980868618693,,,,,,22.59
1990-12-10,7.074000277040934,,,,,18.33506399336727,,,,,,23.58
1990-12-11,5.65705300091757,,,,,14.965596462892943,,,,,,23.75
1990-12-12,7.832104709343288,,,,,16.598532877675698,,,,,,21.28
1990-12-13,6.7612638890147325,,,,,18.19747390465481,,,,,,23.05
1990-12-14,5.217382509750631,,,,,19.987669523228206,,,,,,23.85
1990-12-17,5.293998701393709,,,,,19.604318764576096,,,,,,24.85
1990-12-18,7.89357638233925,,,,,17.942331650014957,,,,,,23.11
1990-12-19,6.93179120512772,,,,,27.678632739245778,,,,,,23.08
1990-12-20,6.811650622776134,,,,,22.52154628778227,,,,,,23.13
1990-12-21,7.230480824709051,,,,,19.010862304517865,,,,,,22.66
1990-12-24,5.940849623139363,,,,,19.751080461646993,,,,,,24.03
1990-12-25,6.237250765729184,,,,,19.76077197764746,,,,,,24.03
1990-12-26,6.752743294304893,,,,,22.803874361332067,,,,,,24.18
1990-12-27,5.354060648254185,,,,,21.016487213401987,,,,,,24.81
1990-12-28,5.843702877933598,,,,,31.614253230940225,,,,,,25.05
1990-12-31,6.693956443819773,,,,,26.392594948903508,,,,,,26.38
1991-01-01,6.313887275526368,,,,,24.892080661171033,,,,,,26.38
1991-01-02,4.4055532225125225,,,,,18.98646803444103,,,,,,26.62
1991-01-03,3.0687219870687117,,,,,18.603490167654492,,,,,,27.93
1991-01-04,4.100649492221752,,,,,18.164826925927056,,,,,,27.19
1991-01-07,1.6054776350243944,,,,,28.24858174700974,,,,,,28.95
1991-01-08,3.080377006744014,,,,,20.528621434565025,,,,,,30.38
1991-01-09,2.2139158107489862,,,,,22.05185194898839,,,,,,33.3
1991-01-10,5.058492412158341,,,,,20.817095418689565,,,,,,31.33
1991-01-11,4.7732456624796145,,,,,22.269762787266554,,,,,,32.63
1991-01-14,3.008291319124567,,,,,30.006528549738224,,,,,,36.2
1991-01-15,4.591256596930167,,,,,24.59534172579537,,,,,,36.16
1991-01-16,6.210296053812026,,,,,28.381078595815126,,,,,,33.2
1991-01-17,11.477838909373943,,,,,-4.151032585510776,,,,,,27.45
1991-01-18,9.770733657473123,,,,,9.531705086804115,,,,,,25.39
1991-01-21,7.920104989264866,,,,,16.8216477932835,,,,,,24.33
1991-01-22,6.166667275005716,,,,,16.852788017390928,,,,,,24.9
1991-01-23,7.592196103664909,,,,,15.712640887314759,,,,,,23.92
1991-01-24,9.591172212408887,,,,,11.107385974219282,,,,,,22.86
1991-01-25,8.697133134830064,,,,,16.558248472931684,,,,,,22.2
1991-01-28,8.039616774345982,,,,,17.290274382000696,,,,,,23.05
1991-01-29,7.725248468354362,,,,,16.349432494449456,,,,,,23.17
1991-01-30,10.215605745256935,,,,,9.1585992700884,,,,,,21.37
1991-01-31,10.321954258049772,,,,,9.857751347847039,,,,,,20.91
1991-02-01,8.710049860267006,,,,,12.63778098652209,,,,,,21.04
1991-02-04,11.243594768249809,,,,,15.986120406699674,,,,,,21.86
1991-02-05,11.29194229369911,,,,,13.20791763663497,,,,,,21.46
1991-02-06,13.165069926596058,,,,,10.82501245225762,,,,,,22.68
1991-02-07,9.822098462840573,,,,,17.770340058120443,,,,,,23.6
1991-02-08,10.827752926008412,,,,,18.550136423663226,,,,,,23.38
1991-02-11,14.540069900557112,,,,,14.341137058624309,,,,,,22.56
1991-02-12,10.25396646743252,,,,,16.358095504093164,,,,,,22.26
1991-02-13,11.912222801540743,,,,,15.434409287508123,,,,,,20.86
1991-02-14,8.170808081593536,,,,,16.865384461400552,,,,,,21.48
1991-02-15,11.356809292008752,,,,,12.78092835630561,,,,,,19.57
1991-02-18,10.022785311921458,,,,,14.531151743788906,,,,,,19.57
1991-02-19,9.942082545155042,,,,,15.143340465917216,,,,,,19.84
1991-02-20,7.343480922641528,,,,,15.589226496167544,,,,,,22.26
1991-02-21,8.210867275466244,,,,,13.690670292119226,,,,,,20.78
1991-02-22,8.764258814324908,,,,,9.039780065394027,,,,,,21.01
1991-02-25,9.311993139307697,,,,,14.525142961891156,,,,,,22.86
1991-02-26,6.573843461313794,,,,,13.81256257278528,,,,,,20.38
1991-02-27,10.004399686904561,,,,,18.56677031554536,,,,,,21.26
1991-02-28,8.80345712127713,,,,,22.560694958690206,,,,,,21.23
1991-03-01,10.362362813757587,,,,,19.21559535768336,,,,,,21.23
1991-03-04,9.126685244827206,,,,,19.491433241187362,,,,,,20.86
1991-03-05,12.781717453435245,,,,,15.537656251951331,,,,,,20.45
1991-03-06,10.223889233605474,,,,,17.898116137944733,,,,,,20.55
1991-03-07,9.788379079371403,,,,,18.55961078521891,,,,,,21.05
1991-03-08,8.97461727079612,,,,,20.734283540719225,,,,,,20.81
1991-03-11,7.793906159299727,,,,,14.338334346824448,,,,,,20.88
1991-03-12,6.588999970944263,,,,,16.123530693214533,,,,,,18.82
1991-03-13,9.91328812343768,,,,,18.570604673363626,,,,,,16.09
1991-03-14,8.578991967291216,,,,,16.04166239257336,,,,,,14.94
1991-03-15,8.11620018191336,,,,,16.232106962398074,,,,,,14.9
1991-03-18,7.666180498078746,,,,,14.533640891761303,,,,,,15.79
1991-03-19,5.2080711492524365,,,,,16.452650818276023,,,,,,16.11
1991-03-20,7.467831947531624,,,,,15.538638101944956,,,,,,16.04
1991-03-21,6.915246824536487,,,,,15.954313018629573,,,,,,16.86
1991-03-22,7.508588642238119,,,,,16.198813713258126,,,,,,16.49
1991-03-25,8.861976235015891,,,,,12.240329749678837,,,,,,16.76
1991-03-26,11.610651109854526,,,,,12.429528033016336,,,,,,16.31
1991-03-27,9.46623802920508,,,,,12.548766506844261,,,,,,16.55
1991-03-28,8.857937029193046,,,,,14.499819118216829,,,,,,16.88
1991-03-29,8.669917891328923,,,,,14.632654327616317,,,,,,16.88
1991-04-01,6.660952025199874,,,,,18.157869627261718,,,,,,17.42
1991-04-02,11.72246226313511,,,,,14.927654808284965,,,,,,17.4
1991-04-03,9.649451341708366,,,,,17.34727360123819,,,,,,17.61
1991-04-04,9.688611373482837,,,,,15.876392671638891,,,,,,18.01
1991-04-05,7.066226113014232,,,,,16.421446490666582,,,,,,17.63
1991-04-08,9.283917539757681,,,,,18.3493713360064,,,,,,17.41
1991-04-09,6.257378103312833,,,,,20.541442212877353,,,,,,20.12
1991-04-10,7.097035559282735,,,,,18.392396957953927,,,,,,19.73
1991-04-11,9.889443969124295,,,,,16.63982350201346,,,,,,17.24
1991-04-12,9.959963713193531,,,,,15.543545333435,,,,,,18.45
1991-04-15,9.361182893071355,,,,,16.645530625022634,,,,,,16.5
1991-04-16,12.119109841054172,,,,,16.520236080167855,,,,,,15.82
1991-04-17,11.940835546016867,,,,,17.080069659346375,,,,,,15.47
1991-04-18,9.407004699227526,,,,,13.067709063149385,,,,,,16.26
1991-04-19,7.1603753237451295,,,,,13.659893664449381,,,,,,15.68
1991-04-22,6.138949202885982,,,,,15.90754550536745,,,,,,16.78
1991-04-23,7.75664008667722,,,,,14.96698235406049,,,,,,17.02
1991-04-24,8.377971199134702,,,,,14.434748962384823,,,,,,16.72
1991-04-25,6.435120596474693,,,,,12.992540368877902,,,,,,17.15
1991-04-26,7.056827810636151,,,,,14.118286240525217,,,,,,17.27
1991-04-29,4.562876859673283,,,,,14.793412061138474,,,,,,18.27
1991-04-30,6.6274885592868715,,,,,18.573821083797963,,,,,,18.24
1991-05-01,9.450538046239378,,,,,17.08561541376173,,,,,,17.77
1991-05-02,8.470051060883346,,,,,15.774575161085384,,,,,,17.52
1991-05-03,8.266756884754736,,,,,14.917721109268374,,,,,,17.24
1991-05-06,7.546347508857986,,,,,16.943562613979463,,,,,,17.92
1991-05-07,6.477496026526843,,,,,17.692216955479147,,,,,,17.46
1991-05-08,7.604018247666135,,,,,17.478491087617705,,,,,,17.78
1991-05-09,9.877385746639009,,,,,17.937066643809178,,,,,,17.17
1991-05-10,4.969686381768357,,,,,16.45097584731592,,,,,,17.54
1991-05-13,6.972519501351021,,,,,18.25222723326301,,,,,,17.66
1991-05-14,4.441055873406575,,,,,19.002438536688526,,,,,,18.0
1991-05-15,3.8485702519225318,,,,,17.88525750314489,,,,,,18.38
1991-05-16,7.2903499904940166,,,,,13.961405368314827,,,,,,17.24
1991-05-17,6.703910358592834,,,,,14.503796055006998,,,,,,16.64
1991-05-20,6.612586606994277,,,,,17.508998954686252,,,,,,17.1
1991-05-21,8.26993113428385,,,,,16.670325058069352,,,,,,16.07
1991-05-22,7.99146479739763,,,,,15.58753157848254,,,,,,16.16
1991-05-23,7.207348231520211,,,,,14.809665718501432,,,,,,16.11
1991-05-24,8.54519292029052,,,,,16.864428342943295,,,,,,15.23
1991-05-27,7.816111449023855,,,,,16.518407560271278,,,,,,15.23
1991-05-28,9.824228295310464,,,,,23.403945053955336,,,,,,15.67
1991-05-29,9.145768034464544,,,,,17.749502473057582,,,,,,15.9
1991-05-30,10.655022054815317,,,,,19.96803145713036,,,,,,16.02
1991-05-31,10.691382858728772,,,,,17.2904079367445,,,,,,15.93
1991-06-03,8.763245396793554,,,,,19.341595662606235,,,,,,16.87
1991-06-04,8.645495175214792,,,,,18.123369130876185,,,,,,16.17
1991-06-05,7.278793826193409,,,,,18.230929848950176,,,,,,16.4
1991-06-06,7.044486510575354,,,,,20.61652659287052,,,,,,16.93
1991-06-07,5.4786469695367215,,,,,20.59495053174341,,,,,,16.98
1991-06-10,6.090224873402881,,,,,27.077718172269275,,,,,,17.47
1991-06-11,7.671646529196062,,,,,20.52159246257968,,,,,,17.32
1991-06-12,5.00205877365885,,,,,19.97784447106533,,,,,,17.72
1991-06-13,6.721502071272984,,,,,20.026541845095483,,,,,,16.99
1991-06-14,9.093165662555727,,,,,16.779881926230814,,,,,,15.98
1991-06-17,6.9702693778104585,,,,,19.162405076534696,,,,,,15.5
1991-06-18,6.401264517541391,,,,,19.0163381181311,,,,,,16.14
1991-06-19,4.87961222809389,,,,,19.22390295044679,,,,,,17.44
1991-06-20,6.106509679947315,,,,,18.436377601632238,,,,,,16.75
1991-06-21,7.369196790580218,,,,,16.532987725188434,,,,,,16.51
1991-06-24,3.269155510008177,,,,,14.616195953409655,,,,,,18.28
1991-06-25,4.834107402464131,,,,,17.80199987687901,,,,,,17.85
1991-06-26,5.801011033900184,,,,,18.844137130030823,,,,,,17.98
1991-06-27,7.438873337321244,,,,,20.298965852129502,,,,,,17.87
1991-06-28,5.253446666587683,,,,,21.374166773968863,,,,,,19.55
1991-07-01,9.40562821545391,,,,,20.02251757360213,,,,,,18.64
1991-07-02,7.4787873351742045,,,,,19.164263567849687,,,,,,17.63
1991-07-03,5.12881620896089,,,,,21.383682923836197,,,,,,19.47
1991-07-04,6.161511379274365,,,,,20.2938898052801,,,,,,19.47
1991-07-05,6.728479556406464,,,,,19.950545009748804,,,,,,18.35
1991-07-08,8.38678190191511,,,,,20.252603252042523,,,,,,20.29
1991-07-09,7.083228868310669,,,,,18.38557861481563,,,,,,19.76
1991-07-10,7.054271631161919,,,,,19.510044194470325,,,,,,19.19
1991-07-11,7.666268288622999,,,,,17.005996260463792,,,,,,17.39
1991-07-12,8.882994589663705,,,,,18.697380572385363,,,,,,18.29
1991-07-15,9.156094358940578,,,,,19.11246455894323,,,,,,17.78
1991-07-16,7.822432942277915,,,,,18.601714682250243,,,,,,17.49
1991-07-17,7.625509260829464,,,,,19.388280684561728,,,,,,17.52
1991-07-18,9.593157255239284,,,,,19.475208506090706,,,,,,15.77
1991-07-19,7.929400124180499,,,,,19.50233887744923,,,,,,15.5
1991-07-22,7.143946776387061,,,,,16.164723922553847,,,,,,16.9
1991-07-23,5.541929901710013,,,,,17.89222935756533,,,,,,16.58
1991-07-24,5.994322558533979,,,,,14.229721750613471,,,,,,16.41
1991-07-25,7.726386585210389,,,,,16.078602753998506,,,,,,15.74
1991-07-26,7.360766379097069,,,,,18.21320604808892,,,,,,15.45
1991-07-29,8.311023196366694,,,,,14.861320405772208,,,,,,15.67
1991-07-30,9.50926881047471,,,,,15.079781667281686,,,,,,15.47
1991-07-31,9.215868567071393,,,,,17.27320411102418,,,,,,15.18
1991-08-01,8.159789045721718,,,,,16.629560786349945,,,,,,15.47
1991-08-02,8.215116163689018,,,,,9.27065871568093,,,,,,15.26
1991-08-05,6.813892287073051,,,,,13.488792117008877,,,,,,15.92
1991-08-06,9.981450173853712,,,,,14.748523547728574,,,,,,15.54
1991-08-07,8.741108017713257,,,,,14.903046568820413,,,,,,15.56
1991-08-08,7.908810188781845,,,,,15.818404281510245,,,,,,15.98
1991-08-09,6.959992173712823,,,,,16.969213347058226,,,,,,15.45
1991-08-12,7.875692691443506,,,,,15.622420047650108,,,,,,15.26
1991-08-13,8.645047023636565,,,,,14.79666993851496,,,,,,14.73
1991-08-14,8.488330999105823,,,,,16.98521630453242,,,,,,15.09
1991-08-15,7.832576592794863,,,,,15.74375507737131,,,,,,15.19
1991-08-16,5.973654485632215,,,,,17.085612236441566,,,,,,16.01
1991-08-19,1.9007214543318198,,,,,17.35090066731039,,,,,,21.19
1991-08-20,6.309248079406196,,,,,14.340260024525662,,,,,,18.86
1991-08-21,12.063696313496438,,,,,16.516434875830285,,,,,,15.62
1991-08-22,9.50859848007245,,,,,13.776104851179573,,,,,,14.59
1991-08-23,10.03704890626157,,,,,14.123671986907304,,,,,,14.41
1991-08-26,8.713123328504526,,,,,16.718242030600592,,,,,,14.81
1991-08-27,8.249009806438163,,,,,15.421188238748558,,,,,,15.46
1991-08-28,10.086787342558525,,,,,15.276910161511209,,,,,,15.31
1991-08-29,8.87625169195957,,,,,14.146329349567264,,,,,,14.82
1991-08-30,8.174082361658122,,,,,12.198837252990543,,,,,,14.46
1991-09-02,8.228411566794493,,,,,13.78713484651996,,,,,,14.46
1991-09-03,6.4473099259384155,,,,,14.420917252145392,,,,,,16.57
1991-09-04,6.085244993322867,,,,,14.788941316910055,,,,,,17.18
1991-09-05,6.379137126832229,,,,,13.350391365332857,,,,,,17.31
1991-09-06,6.831662816779993,,,,,16.23692196607656,,,,,,16.76
1991-09-09,6.705756267729408,,,,,17.54273715803281,,,,,,17.73
1991-09-10,4.68127638219226,,,,,15.431136960662906,,,,,,18.22
1991-09-11,6.460262555100108,,,,,11.17867888291911,,,,,,17.96
1991-09-12,7.853714200640006,,,,,12.170788076296905,,,,,,16.21
1991-09-13,5.2969892035422435,,,,18.38127943640175,13.44573624933213,,,,,,17.88
1991-09-16,7.270599442841198,,,,17.349662293154044,13.887913814647245,,,,,,17.82
1991-09-17,6.844974311391749,,,,16.355072725201136,16.280691696209143,,,,,,17.68
1991-09-18,7.691958424929979,,,,18.261291530171068,17.429258687396718,,,,,,17.56
1991-09-19,7.937586491022667,,,,19.03243717619917,16.063842410603144,,,,,,17.56
1991-09-20,7.979118770843222,,,,21.773024402336276,16.117453971713598,,,,,,17.08
1991-09-23,6.609096923064496,,,,20.96541073809399,18.233715779813856,,,,,,16.38
1991-09-24,7.92892652723309,,,,17.68226162852778,20.10046851353589,,,,,,16.04
1991-09-25,7.121754428611228,,,,21.015052832596957,17.494257283977234,,,,,,15.68
1991-09-26,7.157802211408622,,,,19.264811969213284,15.266464064051219,,,,,,15.35
1991-09-27,6.741506824721239,,,,16.744137530472656,14.447238149833922,,,,,,16.31
1991-09-30,8.160633220271853,,,,15.548014972754725,20.30766329682048,0.7267340826075336,,,,,15.85
1991-10-01,8.207912427729896,,,,16.398649311421302,18.53811697497086,0.7451872853397451,,,,,14.81
1991-10-02,7.158079075009123,,,,16.053799226492167,19.386976805745814,0.8104156412220699,,,,,15.81
1991-10-03,5.2975069348361,,,,17.02269418756018,20.60333346287324,0.7410793553818573,,,,,17.04
1991-10-04,4.982807402196968,,,,16.926097350553103,20.6231995919124,0.7458026191372538,,,,,15.63
1991-10-07,4.729187760188326,,,,15.410240340915902,19.88280169745595,0.705709726847176,,,,,18.58
